Date,Open,High,Low,Close,Adj Close,Volume
2012-08-03,51.380001,52.250000,50.619999,51.610001,46.225819,6408000
2012-08-06,51.860001,52.080002,50.970001,51.000000,45.679466,4982600
2012-08-07,51.380001,52.779999,51.209999,52.540001,47.058811,6590800
2012-08-08,52.299999,52.900002,51.910000,52.730000,47.228992,5718000
2012-08-09,52.570000,52.790001,51.689999,52.020000,46.593052,4890700
2012-08-10,51.840000,52.110001,51.700001,51.900002,46.485577,5381700
2012-08-13,51.639999,52.000000,51.410000,51.900002,46.485577,4259900
2012-08-14,52.189999,52.270000,51.810001,51.970001,46.548267,3460200
2012-08-15,51.900002,52.910000,51.810001,52.820000,47.309601,4647300
2012-08-16,52.840000,53.529999,52.779999,53.389999,47.820145,5598900
2012-08-17,53.639999,53.639999,52.880001,53.130001,47.587261,4653600
2012-08-20,52.970001,53.619999,52.750000,53.200001,47.649956,4930500
2012-08-21,53.439999,53.900002,53.250000,53.419998,47.847004,5323300
2012-08-22,53.430000,54.099998,53.349998,53.970001,48.339619,5367100
2012-08-23,53.990002,54.349998,53.759998,53.919998,48.294846,4450300
2012-08-24,53.869999,54.330002,53.810001,54.160000,48.509796,4143200
2012-08-27,54.119999,54.990002,53.880001,54.610001,48.912868,4773600
2012-08-28,54.400002,54.799999,54.209999,54.330002,48.662071,4611700
2012-08-29,54.529999,54.970001,54.369999,54.639999,48.939728,4611900
2012-08-30,54.459999,54.919998,54.270000,54.689999,48.984509,5188200
2012-08-31,54.840000,55.029999,54.209999,54.299999,48.635197,5070900
2012-09-04,54.400002,54.680000,54.000000,54.560001,48.868069,4233900
2012-09-05,54.740002,54.930000,54.180000,54.279999,48.617279,4166100
2012-09-06,54.549999,54.990002,54.500000,54.889999,49.163651,3741600
2012-09-07,54.970001,55.259998,54.700001,54.880001,49.154686,3732700
2012-09-10,55.009998,55.009998,53.540001,53.740002,48.133633,5447700
2012-09-11,53.709999,53.930000,52.689999,52.799999,47.291687,6575400
2012-09-12,52.680000,53.320000,52.680000,52.820000,47.500774,4834000
2012-09-13,52.639999,53.970001,52.580002,53.889999,48.463013,6316500
2012-09-14,54.700001,55.270000,53.770000,54.250000,48.786762,15735800
2012-09-17,54.590000,54.639999,54.009998,54.480000,48.993599,5481600
2012-09-18,54.330002,55.430000,54.299999,55.130001,49.578144,6600300
2012-09-19,55.060001,55.320000,54.730000,54.950001,49.416271,6195400
2012-09-20,54.689999,54.970001,54.410000,54.939999,49.407269,5776100
2012-09-21,55.090000,56.220001,54.910000,56.180000,50.522408,26628600
2012-09-24,56.080002,56.639999,55.849998,55.980000,50.342545,6443800
2012-09-25,56.220001,56.500000,55.840000,56.200001,50.540390,6343300
2012-09-26,56.340000,56.750000,55.750000,55.779999,50.162685,5562000
2012-09-27,56.290001,56.439999,55.700001,56.240002,50.576366,4245400
2012-09-28,55.950001,55.980000,55.180000,55.410000,49.829941,5838100
2012-10-01,55.720001,56.560001,55.520000,56.459999,50.774208,4424400
2012-10-02,56.459999,56.889999,56.310001,56.799999,51.079967,3828700
2012-10-03,56.980000,57.150002,56.630001,56.860001,51.133923,4662900
2012-10-04,57.150002,58.150002,57.009998,57.970001,52.132149,6897300
2012-10-05,58.099998,58.150002,56.840000,57.130001,51.376740,6078300
2012-10-08,57.590000,58.290001,57.320000,57.599998,51.799393,6050700
2012-10-09,57.599998,57.840000,57.099998,57.470001,51.682510,5093300
2012-10-10,57.419998,57.759998,56.930000,57.110001,51.358746,4141500
2012-10-11,57.540001,58.180000,57.330002,57.660000,51.853363,5035900
2012-10-12,57.750000,57.750000,56.919998,57.070000,51.322773,4283900
2012-10-15,57.139999,57.790001,56.919998,57.490002,51.700474,4193300
2012-10-16,57.189999,57.849998,56.259998,56.880001,51.151909,7531600
2012-10-17,57.580002,57.700001,55.650002,55.990002,50.351532,6255200
2012-10-18,55.799999,56.430000,55.759998,56.009998,50.369518,5384500
2012-10-19,56.009998,56.090000,55.369999,55.660000,50.054768,5704800
2012-10-22,55.520000,56.630001,55.450001,56.540001,50.846149,5723600
2012-10-23,56.080002,56.320000,55.349998,56.180000,50.522408,5557400
2012-10-24,56.439999,56.669998,55.770000,55.919998,50.288586,4545000
2012-10-25,55.939999,56.720001,55.799999,56.209999,50.549381,4701900
2012-10-26,56.139999,56.259998,55.340000,55.779999,50.162685,3346700
2012-10-31,56.139999,56.160000,55.509998,56.000000,50.360531,4157700
2012-11-01,55.860001,57.090000,55.860001,56.950001,51.214870,4833700
2012-11-02,57.020000,57.240002,55.990002,56.049999,50.405495,4948200
2012-11-05,56.259998,56.400002,54.830002,55.279999,49.713036,6149600
2012-11-06,55.279999,56.490002,54.650002,56.389999,50.711254,4880800
2012-11-07,55.380001,55.400002,53.389999,54.259998,48.795753,13812600
2012-11-08,54.349998,54.980000,53.419998,53.439999,48.058331,8846100
2012-11-09,53.360001,54.000000,52.639999,52.900002,47.572723,8585800
2012-11-12,53.040001,53.509998,52.049999,52.200001,46.943203,5944000
2012-11-13,52.040001,52.980000,52.000000,52.189999,46.934208,5669900
2012-11-14,52.389999,52.430000,51.099998,51.250000,46.088882,5792500
2012-11-15,51.270000,51.720001,51.090000,51.250000,46.088882,6668600
2012-11-16,51.250000,52.189999,51.139999,51.900002,46.673416,6388000
2012-11-19,52.230000,52.910000,51.849998,52.910000,47.581699,5868900
2012-11-20,52.919998,53.180000,52.660000,53.139999,47.788548,4737800
2012-11-21,53.200001,53.700001,52.820000,53.529999,48.139275,5097000
2012-11-23,53.669998,53.930000,53.500000,53.919998,48.490002,1709300
2012-11-26,52.990002,53.610001,52.759998,53.529999,48.139275,5692900
2012-11-27,53.130001,53.830002,52.549999,52.590000,47.293934,7859400
2012-11-28,52.270000,53.240002,52.240002,52.750000,47.437820,5744200
2012-11-29,53.259998,54.590000,53.000000,54.360001,48.885685,10911600
2012-11-30,54.180000,54.880001,54.070000,54.389999,48.912659,7818600
2012-12-03,54.560001,54.950001,53.830002,53.889999,48.463013,3861300
2012-12-04,53.959999,54.240002,53.520000,53.540001,48.148266,5948900
2012-12-05,53.730000,54.230000,53.610001,53.840000,48.418049,4495100
2012-12-06,53.900002,53.900002,53.279999,53.650002,48.247192,3771900
2012-12-07,53.799999,53.900002,53.389999,53.869999,48.637680,4206200
2012-12-10,53.869999,54.330002,53.740002,54.189999,48.926598,4113500
2012-12-11,54.250000,54.980000,54.080002,54.759998,49.441223,4970400
2012-12-12,55.000000,55.820000,54.900002,55.250000,49.883636,7054000
2012-12-13,55.220001,55.389999,54.310001,54.380001,49.098137,4911800
2012-12-14,54.169998,54.529999,53.919998,54.049999,48.800186,3468700
2012-12-17,54.080002,54.549999,53.980000,54.360001,49.080082,6336900
2012-12-18,54.619999,55.340000,54.470001,54.950001,49.612774,4637800
2012-12-19,55.119999,55.119999,54.430000,54.490002,49.197460,5537600
2012-12-20,54.480000,55.509998,54.450001,55.459999,50.073242,5025900
2012-12-21,55.380001,55.520000,54.430000,55.029999,49.685005,9440100
2012-12-24,54.799999,55.049999,54.529999,54.849998,49.522503,1713900
2012-12-26,54.799999,54.849998,54.119999,54.220001,48.953686,3232400
2012-12-27,54.119999,54.590000,53.950001,54.439999,49.152317,3245700
2012-12-28,54.090000,54.639999,53.799999,53.860001,48.628658,3137400
2012-12-31,53.630001,54.259998,53.490002,54.240002,48.971741,4948700
2013-01-02,54.880001,55.000000,54.009998,54.540001,49.242603,5358100
2013-01-03,53.439999,53.520000,51.849998,51.990002,46.940281,14413200
2013-01-04,52.200001,52.730000,52.060001,52.090000,47.030571,10458000
2013-01-07,51.880001,52.330002,51.549999,52.090000,47.030571,7804500
2013-01-08,52.000000,52.240002,51.360001,51.400002,46.407589,8196200
2013-01-09,51.590000,52.500000,51.500000,52.369999,47.283367,5154300
2013-01-10,52.520000,53.189999,52.330002,53.110001,47.951488,6506500
2013-01-11,53.400002,53.400002,52.330002,52.820000,47.689667,10182500
2013-01-14,52.869999,54.419998,52.599998,53.360001,48.177212,7119900
2013-01-15,53.220001,53.849998,53.209999,53.619999,48.411961,5802900
2013-01-16,53.639999,53.799999,53.340000,53.660000,48.448074,6474500
2013-01-17,53.759998,54.529999,53.169998,54.400002,49.116196,14438900
2013-01-18,54.400002,54.630001,54.220001,54.560001,49.260666,7023900
2013-01-22,54.650002,56.090000,54.560001,56.020000,50.578854,9330000
2013-01-23,56.110001,56.250000,55.450001,55.910000,50.479530,6665700
2013-01-24,56.029999,56.439999,55.900002,56.220001,50.759426,4221700
2013-01-25,56.360001,56.380001,55.720001,56.040001,50.596905,5604700
2013-01-28,56.419998,56.529999,55.799999,55.810001,50.389252,5736900
2013-01-29,55.750000,56.689999,55.680000,56.279999,50.813591,7317600
2013-01-30,56.250000,56.439999,55.919998,56.080002,50.633026,6269200
2013-01-31,55.840000,56.040001,55.209999,55.209999,49.847530,6957500
2013-02-01,55.740002,55.840000,55.369999,55.770000,50.353134,6369500
2013-02-04,55.320000,56.369999,55.320000,55.750000,50.335068,4795700
2013-02-05,57.070000,57.830002,56.830002,57.770000,52.158863,8645500
2013-02-06,57.439999,57.540001,57.099998,57.380001,51.806755,5266100
2013-02-07,57.360001,57.500000,56.650002,57.049999,51.508801,6050700
2013-02-08,57.160000,58.259998,57.119999,57.740002,52.131790,4554600
2013-02-11,57.560001,57.709999,57.049999,57.119999,51.572010,4166800
2013-02-12,57.200001,57.380001,56.930000,57.009998,51.472694,4448600
2013-02-13,57.009998,57.369999,56.750000,57.230000,51.671326,4261200
2013-02-14,57.009998,57.220001,56.750000,57.049999,51.508801,5173800
2013-02-15,57.060001,57.490002,57.040001,57.320000,51.752583,5750400
2013-02-19,54.200001,56.880001,54.040001,56.660000,51.156696,14566200
2013-02-20,56.509998,56.580002,55.189999,55.209999,49.847530,7542900
2013-02-21,55.570000,55.939999,54.880001,55.240002,49.874615,6357300
2013-02-22,55.400002,55.410000,54.250000,54.470001,49.179405,8400700
2013-02-25,54.689999,54.750000,53.290001,53.299999,48.123035,6807800
2013-02-26,53.509998,53.599998,52.509998,53.049999,47.897316,6325100
2013-02-27,52.959999,54.009998,52.930000,53.869999,48.637680,5133800
2013-02-28,53.820000,53.959999,53.389999,53.450001,48.258480,5879800
2013-03-01,53.340000,53.790001,52.880001,53.520000,48.321667,6972100
2013-03-04,53.310001,53.500000,53.130001,53.320000,48.141102,4783000
2013-03-05,53.430000,53.840000,53.180000,53.500000,48.303623,4911700
2013-03-06,53.560001,53.939999,53.349998,53.610001,48.402924,5562600
2013-03-07,53.759998,54.180000,53.689999,53.799999,48.574478,4455700
2013-03-08,53.970001,54.250000,53.520000,53.810001,48.583508,4584400
2013-03-11,53.830002,54.639999,53.750000,54.209999,48.944653,4008700
2013-03-12,54.169998,55.000000,54.080002,54.830002,49.504433,5466300
2013-03-13,54.680000,54.880001,54.349998,54.480000,49.379803,4343000
2013-03-14,54.580002,54.810001,54.060001,54.730000,49.606400,5066800
2013-03-15,54.630001,54.900002,54.419998,54.730000,49.606400,7888300
2013-03-18,54.299999,55.470001,54.279999,55.000000,49.851128,5974200
2013-03-19,55.000000,55.400002,54.919998,55.169998,50.005211,5486600
2013-03-20,55.470001,55.529999,54.810001,54.880001,49.742355,4528800
2013-03-21,54.689999,55.349998,54.630001,55.060001,49.905514,4953700
2013-03-22,55.139999,55.299999,54.230000,54.459999,49.361675,5415900
2013-03-25,54.650002,55.119999,54.439999,54.860001,49.724236,5142500
2013-03-26,55.139999,55.779999,55.090000,55.650002,50.440277,6059700
2013-03-27,55.549999,57.029999,55.439999,56.619999,51.319462,8525800
2013-03-28,56.660000,57.310001,56.490002,57.209999,51.854237,5685400
2013-04-01,57.160000,59.360001,57.009998,58.970001,53.449467,9006100
2013-04-02,61.630001,63.950001,61.500000,61.740002,55.960163,22664600
2013-04-03,62.410000,62.750000,61.619999,61.669998,55.896713,10140400
2013-04-04,61.750000,62.500000,61.490002,62.029999,56.223011,7648400
2013-04-05,61.919998,62.560001,61.650002,62.099998,56.286449,6841300
2013-04-08,62.070000,62.369999,61.290001,61.889999,56.096107,4545600
2013-04-09,62.090000,62.570000,61.950001,62.180000,56.358974,4405900
2013-04-10,62.320000,62.599998,62.090000,62.410000,56.567436,4400600
2013-04-11,62.389999,63.000000,62.330002,62.980000,57.084072,4738900
2013-04-12,62.830002,63.279999,62.619999,63.029999,57.129395,4162000
2013-04-15,62.720001,63.000000,61.580002,61.590000,55.824196,4625600
2013-04-16,62.180000,63.000000,61.770000,62.810001,56.929989,4976400
2013-04-17,62.389999,63.150002,61.959999,62.029999,56.223011,8429000
2013-04-18,59.389999,60.750000,58.029999,59.689999,54.102062,14015000
2013-04-19,59.939999,60.750000,59.470001,60.040001,54.419300,6524600
2013-04-22,59.990002,60.099998,58.639999,59.220001,53.676060,6020900
2013-04-23,59.470001,59.660000,58.119999,58.540001,53.059731,6277700
2013-04-24,58.900002,59.250000,58.720001,58.790001,53.286316,5883000
2013-04-25,59.130001,59.410000,58.610001,59.340000,53.784828,5669100
2013-04-26,59.259998,60.150002,59.130001,59.480000,53.911716,5798100
2013-04-29,59.950001,60.490002,59.810001,60.009998,54.392109,4861600
2013-04-30,60.139999,60.380001,59.209999,59.930000,54.319603,5701800
2013-05-01,59.959999,60.439999,59.299999,59.720001,54.129261,4897800
2013-05-02,59.709999,60.380001,59.389999,59.480000,53.911716,6072500
2013-05-03,59.790001,60.029999,58.869999,58.919998,53.404144,5149500
2013-05-06,59.380001,60.730000,59.320000,60.200001,54.564331,5609600
2013-05-07,60.080002,61.130001,59.930000,60.500000,54.836235,4830700
2013-05-08,60.320000,62.770000,60.310001,62.509998,56.658073,10032800
2013-05-09,62.250000,62.560001,61.459999,62.009998,56.204880,6416700
2013-05-10,62.040001,62.990002,61.810001,62.910000,57.020630,5015700
2013-05-13,62.669998,62.799999,62.259998,62.389999,56.549305,3490400
2013-05-14,62.299999,62.480000,61.549999,61.730000,55.951080,5390300
2013-05-15,61.520000,62.279999,61.169998,61.610001,55.842323,6808200
2013-05-16,61.299999,62.349998,61.200001,62.139999,56.322708,6904800
2013-05-17,62.250000,63.310001,62.220001,62.840000,56.957176,5840800
2013-05-20,62.730000,62.919998,62.419998,62.560001,56.703384,2688200
2013-05-21,62.570000,63.029999,62.450001,62.869999,56.984367,3248400
2013-05-22,62.000000,63.270000,61.529999,62.279999,56.449604,6317500
2013-05-23,62.090000,62.820000,61.820000,62.360001,56.522102,4479100
2013-05-24,62.020000,62.520000,61.490002,62.060001,56.250198,4697900
2013-05-28,62.490002,63.580002,62.400002,63.340000,57.410358,5341000
2013-05-29,63.320000,63.549999,62.810001,63.349998,57.419430,5009100
2013-05-30,63.430000,64.900002,63.020000,64.660004,58.606789,5671300
2013-05-31,64.449997,64.849998,62.599998,62.630001,56.766838,5888300
2013-06-03,62.889999,63.000000,62.090000,62.799999,56.920925,3756200
2013-06-04,62.599998,62.990002,61.919998,62.360001,56.522102,5151100
2013-06-05,63.009998,63.110001,61.650002,61.750000,55.969227,5380100
2013-06-06,61.750000,61.919998,60.950001,61.919998,56.123295,4711400
2013-06-07,62.270000,62.930000,61.700001,62.570000,56.712448,5214700
2013-06-10,62.580002,63.900002,62.570000,63.680000,57.718540,5256600
2013-06-11,63.150002,64.559998,62.700001,63.930000,57.945137,6063400
2013-06-12,64.239998,64.510002,63.619999,63.830002,58.109005,3891100
2013-06-13,63.700001,64.209999,63.150002,64.150002,58.657631,4379500
2013-06-14,64.129997,64.449997,63.590000,63.799999,58.337589,3122600
2013-06-17,64.290001,65.239998,64.099998,64.370003,58.858803,4975000
2013-06-18,64.900002,65.709999,64.459999,65.680000,60.056633,5183300
2013-06-19,65.699997,66.160004,65.230003,65.260002,59.672600,6370200
2013-06-20,64.800003,64.820000,63.650002,63.799999,58.337589,5748300
2013-06-21,64.190002,64.830002,63.430000,63.900002,58.429043,7806500
2013-06-24,63.490002,65.040001,63.459999,64.650002,59.114822,5717100
2013-06-25,65.029999,65.540001,63.660000,63.730000,58.273594,4959100
2013-06-26,64.029999,65.059998,64.019997,64.779999,59.233688,4851700
2013-06-27,65.059998,66.190002,64.959999,66.089996,60.431534,4483600
2013-06-28,65.620003,66.129997,65.040001,65.480003,59.873775,6867800
2013-07-01,65.889999,66.360001,65.519997,65.629997,60.010929,3736500
2013-07-02,65.430000,65.660004,65.050003,65.269997,59.681740,4484800
2013-07-03,64.959999,65.839996,64.650002,65.540001,59.928627,2271100
2013-07-05,65.959999,66.190002,65.269997,66.169998,60.504688,2356500
2013-07-08,66.949997,67.580002,66.360001,67.559998,61.775684,6192500
2013-07-09,68.019997,68.449997,67.290001,67.970001,62.150581,4275700
2013-07-10,68.000000,68.750000,67.610001,67.690002,61.894550,4383900
2013-07-11,68.269997,68.550003,67.650002,68.360001,62.507187,6588900
2013-07-12,68.570000,68.739998,67.690002,68.000000,62.178005,4645600
2013-07-15,68.129997,68.190002,67.459999,67.620003,61.830544,3813600
2013-07-16,67.239998,67.349998,66.559998,66.910004,61.181324,5459600
2013-07-17,67.010002,67.440002,65.919998,66.230003,60.559547,8904300
2013-07-18,69.349998,70.849998,68.910004,70.550003,64.509689,14082900
2013-07-19,70.610001,72.089996,70.160004,71.449997,65.332626,7504900
2013-07-22,71.559998,72.540001,71.400002,72.180000,66.000122,5038000
2013-07-23,72.209999,72.739998,71.820000,72.690002,66.466461,3934300
2013-07-24,72.809998,73.150002,72.180000,72.529999,66.320152,6023300
2013-07-25,72.080002,72.620003,71.699997,72.620003,66.402451,3840600
2013-07-26,72.129997,72.589996,71.570000,72.209999,66.027557,3826000
2013-07-29,72.110001,72.860001,71.959999,72.790001,66.557899,3835300
2013-07-30,72.879997,73.220001,71.980003,72.269997,66.082420,5375400
2013-07-31,72.470001,73.660004,72.470001,72.849998,66.612755,5964700
2013-08-01,73.230003,73.519997,72.900002,73.160004,66.896225,3254000
2013-08-02,73.029999,73.029999,71.930000,72.260002,66.073296,3622500
2013-08-05,72.360001,73.580002,72.300003,73.339996,67.060822,2871000
2013-08-06,73.180000,73.370003,72.529999,73.239998,66.969376,3089500
2013-08-07,73.180000,73.400002,72.620003,72.919998,66.676773,2807300
2013-08-08,73.150002,73.669998,72.860001,73.180000,66.914505,2171600
2013-08-09,73.199997,73.589996,72.269997,72.930000,66.685913,2556900
2013-08-12,72.410004,72.589996,72.010002,72.389999,66.192131,3043300
2013-08-13,72.430000,73.389999,72.309998,73.349998,67.069962,2627400
2013-08-14,73.190002,73.300003,72.309998,72.489998,66.283585,3079000
2013-08-15,71.989998,72.620003,71.370003,71.400002,65.286903,3402000
2013-08-16,71.150002,71.980003,71.000000,71.430000,65.314339,3323600
2013-08-19,71.529999,72.199997,71.459999,71.709999,65.570351,2794800
2013-08-20,71.849998,72.839996,71.610001,72.459999,66.256149,3110000
2013-08-21,72.180000,72.339996,71.470001,71.849998,65.698387,3314200
2013-08-22,72.040001,72.739998,71.830002,71.970001,65.808113,2959400
2013-08-23,72.010002,72.720001,71.910004,72.540001,66.329308,3215600
2013-08-26,72.639999,72.919998,72.279999,72.379997,66.183006,2797700
2013-08-27,71.949997,72.139999,71.320000,71.519997,65.396637,3626200
2013-08-28,71.400002,72.160004,71.349998,71.540001,65.414932,3297700
2013-08-29,71.339996,72.830002,71.150002,72.440002,66.237877,5243500
2013-08-30,72.459999,72.809998,71.489998,71.739998,65.597801,4186200
2013-09-03,71.809998,72.769997,71.790001,72.559998,66.347580,3801500
2013-09-04,72.459999,73.349998,72.199997,73.349998,67.069962,3333600
2013-09-05,73.339996,74.230003,73.139999,74.040001,67.700867,2861600
2013-09-06,74.239998,74.790001,72.550003,74.059998,67.719162,3584100
2013-09-09,74.110001,74.550003,73.779999,74.250000,67.892891,2629600
2013-09-10,74.599998,74.639999,73.839996,74.629997,68.240364,3925400
2013-09-11,74.580002,75.190002,74.330002,75.180000,69.002144,3819200
2013-09-12,75.320000,75.500000,74.699997,74.739998,68.598312,2823800
2013-09-13,74.919998,75.250000,74.120003,74.480003,68.359673,3421000
2013-09-16,75.089996,75.879997,74.970001,75.120003,68.947105,4224800
2013-09-17,75.110001,75.349998,73.930000,74.309998,68.203644,5138100
2013-09-18,74.150002,74.190002,72.440002,73.040001,67.038017,7725600
2013-09-19,73.089996,73.120003,70.620003,70.839996,65.018784,8322900
2013-09-20,70.550003,71.750000,70.400002,70.570000,64.770973,9088700
2013-09-23,70.800003,71.940002,70.620003,71.820000,65.918274,4482500
2013-09-24,72.180000,72.940002,71.629997,72.320000,66.377174,4855200
2013-09-25,72.300003,72.660004,71.860001,71.980003,66.065132,4812900
2013-09-26,72.000000,72.809998,71.919998,72.160004,66.230324,2413200
2013-09-27,71.699997,72.110001,71.500000,71.989998,66.074295,3548000
2013-09-30,71.290001,71.669998,71.010002,71.610001,65.725525,4183600
2013-10-01,71.739998,72.940002,71.650002,72.580002,66.615822,4322300
2013-10-02,72.239998,72.629997,72.070000,72.570000,66.606636,2705700
2013-10-03,72.500000,72.980003,72.260002,72.519997,66.560738,5038300
2013-10-04,72.500000,73.139999,72.230003,72.989998,66.992111,4297600
2013-10-07,72.589996,72.699997,72.160004,72.169998,66.239502,4787000
2013-10-08,72.000000,72.419998,71.430000,71.480003,65.606201,6049100
2013-10-09,71.709999,71.879997,71.180000,71.379997,65.514412,4464100
2013-10-10,72.129997,73.980003,71.839996,73.980003,67.900764,4894300
2013-10-11,73.930000,74.269997,73.500000,74.269997,68.166946,2935800
2013-10-14,73.860001,74.809998,73.519997,74.720001,68.579964,2562200
2013-10-15,74.510002,74.930000,73.760002,73.870003,67.799805,2922900
2013-10-16,74.500000,75.489998,74.379997,75.190002,69.011322,4368600
2013-10-17,71.769997,72.879997,71.050003,71.370003,65.505226,21810200
2013-10-18,71.260002,71.349998,67.540001,68.760002,63.109718,21080600
2013-10-21,68.650002,68.769997,67.089996,68.199997,62.595715,11496900
2013-10-22,68.220001,69.629997,68.220001,68.860001,63.201496,7647300
2013-10-23,68.510002,68.610001,67.650002,68.010002,62.421349,8227700
2013-10-24,68.010002,68.389999,67.180000,67.610001,62.054214,6352500
2013-10-25,67.510002,68.180000,67.279999,67.620003,62.063389,6892500
2013-10-28,67.550003,67.800003,66.720001,66.940002,61.439274,6989300
2013-10-29,66.879997,68.150002,66.849998,68.080002,62.485596,5860000
2013-10-30,68.120003,68.669998,67.769997,68.010002,62.421349,4360500
2013-10-31,68.400002,68.709999,67.860001,68.260002,62.650799,4216700
2013-11-01,68.269997,68.699997,67.949997,68.629997,62.990383,4459000
2013-11-04,68.779999,69.260002,68.360001,68.949997,63.284100,3698700
2013-11-05,68.500000,68.940002,68.269997,68.720001,63.072994,3328700
2013-11-06,68.870003,71.019997,68.800003,70.290001,64.513962,5479400
2013-11-07,70.900002,70.980003,69.660004,69.760002,64.027542,4497300
2013-11-08,69.699997,70.529999,69.639999,70.500000,64.706726,3741900
2013-11-11,70.730003,70.949997,70.290001,70.500000,64.706726,3082600
2013-11-12,70.470001,70.900002,69.870003,69.949997,64.201920,3604800
2013-11-13,69.949997,71.129997,69.809998,71.010002,65.174805,3879500
2013-11-14,71.339996,71.599998,70.940002,71.440002,65.569489,3581200
2013-11-15,71.129997,71.959999,71.089996,71.870003,65.964157,3872600
2013-11-18,71.970001,72.099998,71.500000,71.680000,65.789757,3263700
2013-11-19,71.760002,71.910004,71.260002,71.610001,65.725525,4260900
2013-11-20,71.879997,72.860001,71.660004,71.980003,66.065132,5031300
2013-11-21,72.389999,73.680000,72.370003,72.910004,66.918694,4368000
2013-11-22,72.910004,73.750000,72.800003,73.739998,67.680496,3178400
2013-11-25,74.000000,74.660004,73.790001,74.070000,67.983376,3773900
2013-11-26,74.209999,74.989998,74.050003,74.519997,68.396370,4635400
2013-11-27,74.669998,74.930000,74.080002,74.360001,68.249527,3640600
2013-11-29,74.589996,74.930000,74.230003,74.480003,68.359673,2025600
2013-12-02,73.639999,74.449997,73.639999,74.160004,68.065971,4276000
